ticket,symbol,type,profit,strategy,comment,open_time,close_time
291,EURCHF,SELL,6.296832693156048,TB_4H_5M,TB|4H_5M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
292,USDCHF,BUY,-4.785592846798653,TB_4H_5M,TB|4H_5M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
293,USDCAD,BUY,-2.7092735582033742,TB_4H_5M,TB|4H_5M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
294,EURNZD,SELL,-8.0085179999995,TB_4H_5M,TB|4H_5M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
295,EURNZD,BUY,-18.345753999996596,FB_4H_5M,FB|4H_5M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
296,NZDUSD,BUY,4.899999999999904,TB_15M_1M,TB|15M_1M|BVRT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
297,NZDUSD,SELL,-2.3000000000006344,TB_4H_5M,TB|4H_5M|RTCV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
298,US30,SELL,4.06999999999971,TB_4H_5M,TB|4H_5M|RTCV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
299,USTEC,SELL,3.6470000000001166,TB_4H_5M,TB|4H_5M|RTCV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
300,US30_x10,SELL,40.699999999997104,TB_4H_5M,TB|4H_5M|RTCV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
301,AUDCHF,SELL,16.49770165606602,TB_4H_5M,TB|4H_5M|RTCV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
302,JP225,SELL,0.6910697993438437,TB_4H_5M,TB|4H_5M|RTCV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
303,GBPCAD,SELL,-15.613971295959008,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
304,AUDJPY,SELL,11.97077835942023,TB_4H_5M,TB|4H_5M|RTCV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
305,US500,SELL,1.011999999999898,TB_4H_5M,TB|4H_5M|RTCV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
306,US500_x100,SELL,101.19999999998981,TB_4H_5M,TB|4H_5M|RTCV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
307,GBPCAD,BUY,20.961221739781,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
308,EURJPY,BUY,-11.064881618707561,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
309,XAGUSD,SELL,6.499999999999062,TB_4H_5M,TB|4H_5M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
310,XAUUSD,SELL,-66.55999999999949,TB_4H_5M,TB|4H_5M|BVRTCV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
311,USDJPY,SELL,35.58880052800728,FB_4H_5M,FB|4H_5M|BVRVRVolDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
312,USDCAD,SELL,-2.851866903371306,FB_4H_5M,FB|4H_5M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
313,EURGBP,SELL,-7.904220000000592,TB_4H_5M,TB|4H_5M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
314,EURAUD,BUY,-10.78307999999954,TB_4H_5M,TB|4H_5M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
315,EURGBP,BUY,-3.2934249999996377,FB_4H_5M,FB|4H_5M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
316,EURJPY,SELL,-3.4294662326988132,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
317,EURJPY,BUY,-9.058967407128526,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
318,GBPCAD,SELL,-11.478764286069982,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
319,EURUSD,SELL,-5.5000000000005045,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
320,EURUSD,BUY,26.000000000001577,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
321,BTCUSD,BUY,-52.15200000000041,FB_4H_5M,FB|4H_5M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
322,CADCHF,SELL,7.556199231786977,TB_4H_5M,TB|4H_5M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
323,BTCCNH,BUY,-287.62404750805916,FB_4H_5M,FB|4H_5M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
324,BTCUSD,SELL,46.90199999999896,TB_4H_5M,TB|4H_5M|RTCV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
325,BTCCNH,SELL,226.50684188810087,TB_4H_5M,TB|4H_5M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
326,BTCJPY,SELL,67.71707550649334,TB_4H_5M,TB|4H_5M|RTCV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
327,USDCHF,SELL,8.185882501101045,TB_4H_5M,TB|4H_5M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
328,USDJPY,SELL,11.77665762926745,TB_15M_1M,TB|15M_1M|BVRT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
329,CADJPY,SELL,7.117760105600721,TB_4H_5M,TB|4H_5M|RTCV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
330,EURUSD,BUY,15.500000000001624,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
331,NZDCHF,SELL,-7.808072539512743,TB_4H_5M,TB|4H_5M|RTCV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
332,BTCAUD,BUY,-197.26501199999433,FB_4H_5M,FB|4H_5M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
333,EURCAD,BUY,4.919470408316611,FB_4H_5M,FB|4H_5M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
334,NZDJPY,SELL,3.5588800528003603,TB_4H_5M,TB|4H_5M|BVRTCV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
335,BTCAUD,SELL,-474.6842520000039,TB_4H_5M,TB|4H_5M|RTCV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
336,GBPCHF,SELL,-8.05994584723851,TB_4H_5M,TB|4H_5M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
337,ETHUSD,SELL,-2.880999999999995,TB_4H_5M,TB|4H_5M|BVRTCV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
338,GBPJPY,SELL,-6.470691005093904,TB_4H_5M,TB|4H_5M|RTCV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
339,BTCZAR,SELL,-444.6729016778156,TB_4H_5M,TB|4H_5M|RTCV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
340,USDZAR,SELL,-41.33867361862751,FB_4H_5M,FB|4H_5M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
341,USDCNH,SELL,-7.379128051812431,TB_15M_1M,TB|15M_1M|BVRTCV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
342,GBPCHF,BUY,-25.313267426485325,FB_4H_5M,FB|4H_5M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
343,GBPUSD,BUY,-10.499999999999954,TB_4H_5M,TB|4H_5M|BVRT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
344,GBPJPY,BUY,-19.41207301527804,FB_4H_5M,FB|4H_5M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
345,ETHUSD,BUY,-4.17800000000002,FB_4H_5M,FB|4H_5M|RVRVolDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
346,GBPUSD,SELL,-0.8999999999992347,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
347,GBPUSD,BUY,-1.5999999999993797,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
348,EURUSD,SELL,5.00000000000167,FB_4H_5M,FB|4H_5M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
349,USDCAD,SELL,-3.6361303017988895,TB_4H_5M,TB|4H_5M|RTCV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
350,GBPCAD,SELL,16.826014729893554,FB_4H_5M,FB|4H_5M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
351,GBPUSD,SELL,-0.5999999999994897,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
352,USDCAD,BUY,-4.705580390563921,FB_4H_5M,FB|4H_5M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
353,EURUSD,BUY,-3.700000000002035,TB_4H_5M,TB|4H_5M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
354,NZDJPY,BUY,-10.353105608147674,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
355,AUDCAD,SELL,-5.9889204970808505,TB_4H_5M,TB|4H_5M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
356,GBPUSD,BUY,-6.500000000000394,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
357,AUDUSD,SELL,-3.9999999999995595,TB_4H_5M,TB|4H_5M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
358,CHFJPY,BUY,-30.412247723934367,FB_4H_5M,FB|4H_5M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
359,EURGBP,SELL,-7.509008999999466,TB_4H_5M,TB|4H_5M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
360,AUDUSD,BUY,0.9000000000014552,FB_4H_5M,FB|4H_5M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
361,EURCAD,SELL,5.489843788989922,TB_4H_5M,TB|4H_5M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
362,GBPUSD,SELL,-17.800000000001145,FB_4H_5M,FB|4H_5M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
363,BTCZAR,BUY,257.62841508963925,FB_4H_5M,FB|4H_5M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
365,USOIL,BUY,-28.899999999999437,TB_4H_5M,TB|4H_5M|BVRT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
366,USDCNH,SELL,-3.267094862634292,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
367,EURUSD,BUY,-7.500000000000284,FB_4H_5M,FB|4H_5M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
368,GBPUSD,BUY,-20.800000000000818,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
369,NZDJPY,BUY,-12.617847459930724,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
370,GBPUSD,SELL,29.200000000000337,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
371,NZDJPY,SELL,-10.482519428250141,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
372,USOIL,SELL,-16.499999999999915,FB_4H_5M,FB|4H_5M|RVRVolDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
373,AUDCAD,BUY,12.762104392588492,FB_4H_5M,FB|4H_5M|RVRVolDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
374,NZDCHF,BUY,18.890498079466045,FB_4H_5M,FB|4H_5M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
375,DE30,BUY,4.7527844999997475,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
376,US500,BUY,3.296000000000004,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
377,BTCUSD,SELL,6.258999999999651,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
378,USTEC,BUY,18.70400000000009,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
379,GBPNZD,SELL,19.25452200000003,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
380,EURCHF,BUY,12.971475347899696,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
381,CADCHF,BUY,13.349285309490094,TB_15M_1M,TB|15M_1M|RTCV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
382,USDCHF,BUY,11.963982116993833,TB_15M_1M,TB|15M_1M|RTCV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
383,GBPAUD,SELL,39.537959999997824,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
384,JP225,BUY,1.2359019819726078,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
385,NZDCHF,BUY,14.230841886531323,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
386,BTCAUD,SELL,89.82632400000762,FB_15M_1M,FB|15M_1M|BVRVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
387,AUDJPY,BUY,20.059142115786695,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
388,AUDCHF,BUY,23.927964233990465,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
389,BTCCNH,SELL,94.10500611876174,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
390,BTCJPY,SELL,5.500087354328569,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
391,XAGUSD,BUY,251.99999999999892,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
392,AUDUSD,BUY,12.700000000001044,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
393,AUDNZD,BUY,11.700387999999723,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
394,GBPCHF,BUY,18.260814810149878,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
395,CADJPY,BUY,14.688468581559157,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
396,EURNZD,SELL,-12.21156999999929,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
397,USDJPY,BUY,26.141591660573198,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
398,EURAUD,SELL,30.715439999999525,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
399,GBPCAD,SELL,18.60843154449983,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
401,EURUSD,SELL,12.899999999997911,TB_4H_5M,TB|4H_5M|RTCV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
402,BTCUSD,BUY,-43.15899999999965,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
403,USOIL,SELL,-11.400000000000432,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
404,BTCJPY,BUY,39.70157173084513,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
405,GBPJPY,BUY,-15.853192962476758,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
406,GBPAUD,SELL,49.01399999999896,FB_4H_5M,FB|4H_5M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
407,USDZAR,BUY,-47.408774512126115,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
408,BTCCNH,BUY,164.92492018853721,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
409,CHFJPY,SELL,9.058967407128526,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
410,ETHUSD,SELL,-1.573000000000002,FB_15M_1M,FB|15M_1M|BVRVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
411,AUDCAD,SELL,-2.7092735582033742,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
412,BTCZAR,SELL,-343.62151108085806,FB_15M_1M,FB|15M_1M|BVRVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
413,GBPCAD,BUY,-15.043597915284113,FB_15M_1M,FB|15M_1M|BVRVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
414,USOIL,BUY,20.700000000000074,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
415,AUDUSD,SELL,-5.699999999999594,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
417,BTCAUD,BUY,-273.66150000000005,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
418,AUDCAD,BUY,10.05283083438512,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
419,XAUUSD,BUY,97.48000000000047,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
421,GBPJPY,SELL,1.4882589311710097,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
422,EURJPY,SELL,-2.005914211579037,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
423,USDCAD,SELL,-4.705580390563921,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
424,EURJPY,BUY,-6.794225555346394,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
426,NZDJPY,SELL,-8.994260497078212,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
427,XAUUSD,SELL,-167.81000000000404,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
428,EURNZD,BUY,-13.972308000000735,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
429,NZDUSD,SELL,-7.000000000000338,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
430,NZDUSD,BUY,0.6000000000006,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
431,EURAUD,BUY,-12.22082400000025,FB_4H_5M,FB|4H_5M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
432,EURCAD,BUY,-16.968608075061486,FB_15M_1M,FB|15M_1M|RVDIV,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
433,NZDCAD,BUY,-9.696347471462914,TB_15M_1M,TB|15M_1M|RT,2025-11-14 20:44:00+00:00,2025-11-14 20:44:00+00:00
